request_id,master_id,worker_id,query,start_time,end_time,latency,status,error
0,1,0,Query 0,1777567042.2260056,1777567042.4472587,0.2212531566619873,success,
1,2,4,Query 1,1777567042.2496076,1777567042.553383,0.3037755489349365,success,
2,1,1,Query 2,1777567042.2536974,1777567042.654223,0.4005255699157715,success,
3,2,5,Query 3,1777567042.261618,1777567042.7295613,0.4679434299468994,success,
4,1,2,Query 4,1777567042.272216,1777567042.7901983,0.5179822444915771,success,
